date,spy,vix,skew,pc_ratio,pc_sma10,pc_sma20,pc_sma50,sma50,ext_raw,mom_raw,adl_level,adl_roc20,b50_raw,vix_phi,ext_phi,mom_phi,skew_phi,adl_phi,b50_phi,spike_flag,compressed,trigger_days,vix_score,ext_score,mom_score,adl_score,b50_score,pc_score,skew_score,vix_state,ext_state,mom_state,adl_state,b50_state,pc_state,skew_state,mrs_score,spx,zero_gamma,gamma_score,gamma_state,b20_pct,b50_pct,b20_phi,b20_score,b20_state,volume,price_60d_chg,vol_60d_chg,vol_divergence,vol_score,vol_state
2014-07-28,197.8,12.56,135.02,0.723,0.8109,0.8196999999999999,0.8036,194.91229800000002,0.01481539148443055,0.9369000000000369,678.5039019,-0.0026749768681675976,47.79,0.10317460317460317,0.41534391534391535,0.7486772486772487,0.9497354497354498,0.2777777777777778,0.2923280423280423,0,1,0.0,1.0,0.0,0.5,-1.0,-0.5,0.0,0.5,Low,Normal,Strong,Weak,Low,Mid,High,0.4,,,0.0,No data,47.79,61.59,0.2923280423280423,-0.5,Low,69259000.0,0.05031196070622612,-0.2554316859996345,1,-0.5,Divergence (bearish)
2014-07-29,196.95,13.28,132.35,0.747,0.8019000000000001,0.81805,0.79998,195.09029799999996,0.009532519141469697,0.9100999999999431,676.2177665,-0.009416164604533315,39.59,0.20238095238095238,0.3478835978835979,0.7222222222222222,0.9140211640211641,0.21825396825396826,0.2116402116402116,0,1,0.0,1.0,0.0,0.5,-1.0,-0.5,0.0,0.5,Low,Normal,Strong,Weak,Low,Mid,High,0.4,,,0.0,No data,39.59,55.79,0.21164021164021163,-0.5,Low,80466000.0,0.04727214718706785,-0.17993925928945598,1,-0.5,Divergence (bearish)
2014-07-30,196.98,13.33,130.54,0.831,0.8167,0.82135,0.80072,195.255098,0.00883409456484453,0.8977999999999895,673.5974651,-0.017843545447460335,40.2,0.21164021164021163,0.3386243386243386,0.7129629629629629,0.8849206349206349,0.15476190476190477,0.2182539682539682,0,1,0.0,1.0,0.0,0.5,-1.0,-0.5,0.0,0.5,Low,Normal,Strong,Weak,Low,Mid,High,0.9,,,0.0,No data,40.2,53.4,0.21825396825396826,-0.5,Low,104222000.0,0.04543042139900222,0.3734565054096437,0,0.0,Normal
2014-07-31,193.09,16.95,128.71,1.043,0.8247,0.8331500000000001,0.8028200000000001,195.36589800000002,-0.011649412836625213,0.8348000000000297,666.3331115,-0.024566056738319905,20.6,0.626984126984127,0.17063492063492064,0.6785714285714286,0.8425925925925926,0.12169312169312169,0.0899470899470899,0,0,1.0,-0.5,-0.5,0.0,-1.0,-0.5,0.0,0.5,High,Compressed,Normal,Weak,Low,Mid,High,-2.15,,,0.0,No data,20.6,33.59,0.08994708994708994,-0.5,Low,183479000.0,0.03378306028482703,1.1471083857982074,0,0.0,Normal
2014-08-01,192.5,17.03,128.93,1.189,0.8533,0.8463499999999999,0.80944,195.433298,-0.015009202781810537,0.7290000000000134,663.1899415,-0.032049435806562374,18.39,0.6309523809523809,0.14682539682539683,0.6031746031746031,0.8492063492063492,0.08597883597883597,0.078042328042328,0,0,2.0,-0.5,-0.5,0.0,-1.0,-0.5,0.0,0.5,High,Compressed,Normal,Weak,Low,Mid,High,-2.15,,,0.0,No data,18.39,28.6,0.07804232804232804,-0.5,Low,189261000.0,0.024590163934426146,0.7770985915492958,0,0.0,Normal
2014-08-04,193.89,15.12,126.86,0.832,0.8525,0.8484999999999999,0.8091200000000001,195.51929800000002,-0.008333182538329459,0.6069999999999993,665.8292423,-0.022760242779925256,25.6,0.45634920634920634,0.1917989417989418,0.5198412698412699,0.7671957671957672,0.12566137566137567,0.1177248677248677,0,0,3.0,0.0,-0.5,0.0,-1.0,-0.5,0.0,0.5,Mid,Compressed,Normal,Weak,Low,Mid,High,-1.5,,,0.0,No data,25.6,37.79,0.11772486772486772,-0.5,Low,91340000.0,0.03311575862528304,-0.02433292742848603,0,0.0,Normal
2014-08-05,192.01,16.87,124.62,1.022,0.8733000000000001,0.8535499999999999,0.8136200000000001,195.552498,-0.018115329828208192,0.46220000000005257,662.518006,-0.024055729587116798,18.79,0.6256613756613757,0.12698412698412698,0.414021164021164,0.667989417989418,0.12169312169312169,0.078042328042328,0,0,4.0,-0.5,-0.5,0.0,-1.0,-0.5,0.0,0.0,High,Compressed,Normal,Weak,Low,Mid,Mid,-2.8,,,0.0,No data,18.79,27.39,0.07804232804232804,-0.5,Low,152690000.0,0.021547137688869844,0.8247110983639863,0,0.0,Normal
2014-08-06,192.07,16.37,124.41,0.743,0.8767999999999999,0.8516999999999999,0.81348,195.563498,-0.017863752876827843,0.308400000000006,663.6750899,-0.025366341066224252,20.2,0.5714285714285714,0.12698412698412698,0.3253968253968254,0.6481481481481481,0.11507936507936507,0.0873015873015873,0,0,5.0,0.0,-0.5,0.0,-1.0,-0.5,0.0,0.0,Mid,Compressed,Normal,Weak,Low,Mid,Mid,-2.15,,,0.0,No data,20.2,27.79,0.0873015873015873,-0.5,Low,94818000.0,0.012039939932028343,0.0906142167011732,0,0.0,Normal
2014-08-07,191.03,16.66,124.68,0.967,0.897,0.8525,0.81542,195.55649800000003,-0.023146753221158785,0.19060000000001764,662.2190679,-0.02219025556957356,15.8,0.6058201058201058,0.10449735449735449,0.2724867724867725,0.6706349206349206,0.12962962962962962,0.0595238095238095,0,0,6.0,-0.5,-0.5,-1.0,-1.0,-0.5,0.0,0.0,High,Compressed,Weak,Weak,Low,Mid,Mid,-3.8,,,0.0,No data,15.8,22.2,0.05952380952380952,-0.5,Low,135733000.0,0.0056327647925877855,1.0425106088422065,0,0.0,Normal
2014-08-08,193.24,15.77,120.36,0.965,0.9061999999999999,0.8596,0.81868,195.573898,-0.01193358635210106,0.14060000000000628,664.3440679,-0.020637143114574288,27.6,0.5251322751322751,0.167989417989418,0.25925925925925924,0.421957671957672,0.1402116402116402,0.1269841269841269,0,0,7.0,0.0,-0.5,-1.0,-1.0,-0.5,0.0,0.0,Mid,Compressed,Weak,Weak,Low,Mid,Mid,-3.15,,,0.0,No data,27.6,33.79,0.12698412698412698,-0.5,Low,117014000.0,0.022109383264572235,0.6169524783395746,0,0.0,Normal
2014-08-11,193.795,14.23,124.24,0.747,0.9086000000000001,0.85975,0.81682,195.59619800000002,-0.009208757728511818,0.07689999999999486,668.5767577,-0.0187744128948357,32.2,0.3584656084656085,0.18386243386243387,0.24338624338624337,0.6428571428571429,0.15211640211640212,0.1653439153439153,0,0,0.0,0.0,-0.5,-1.0,-1.0,-0.5,0.0,0.0,Mid,Compressed,Weak,Weak,Low,Mid,Mid,-3.65,,,0.0,No data,32.2,36.59,0.16534391534391535,-0.5,Low,74544000.0,0.03412486659551761,-0.5189344071865563,1,-0.5,Divergence (bearish)
2014-08-12,193.53,14.13,123.69,0.837,0.9176,0.85975,0.8172,195.60889799999998,-0.010627829414999216,0.05639999999996803,666.4603948,-0.01918142884939048,31.6,0.3439153439153439,0.1746031746031746,0.23809523809523808,0.6137566137566137,0.14947089947089948,0.156084656084656,0,0,0.0,0.0,-0.5,-1.0,-1.0,-0.5,0.0,0.0,Mid,Compressed,Weak,Weak,Low,Mid,Mid,-3.65,,,0.0,No data,31.6,34.2,0.15608465608465608,-0.5,Low,73632000.0,0.029141185854825835,-0.2444745428800098,1,-0.5,Divergence (bearish)
2014-08-13,194.84,12.9,126.93,0.799,0.9144,0.86555,0.8173400000000001,195.649698,-0.004138508815893993,0.08619999999999095,670.5087141,-0.015623258197446727,44.59,0.15211640211640212,0.21825396825396826,0.2447089947089947,0.7685185185185185,0.17195767195767195,0.2632275132275132,0,1,0.0,1.0,-0.5,-1.0,-1.0,-0.5,0.0,0.5,Low,Compressed,Weak,Weak,Low,Mid,High,-1.2,,,0.0,No data,44.59,40.2,0.26322751322751325,-0.5,Low,69047000.0,0.03231959309102472,0.08158022525415509,0,0.0,Normal
2014-08-14,195.76,12.42,132.46,0.833,0.8934,0.8590500000000001,0.81934,195.70109799999997,0.0003009794048269344,0.1445999999999401,673.7166588,-0.004059542148828504,53.79,0.08333333333333333,0.24735449735449735,0.2605820105820106,0.9153439153439153,0.26455026455026454,0.3544973544973545,0,1,0.0,1.0,-0.5,-1.0,-1.0,0.0,0.0,0.5,Low,Compressed,Weak,Weak,Normal,Mid,High,-1.15,,,0.0,No data,53.79,45.2,0.3544973544973545,0.0,Normal,57371000.0,0.04377499333511059,-0.4861255419010426,1,-0.5,Divergence (bearish)
2014-08-15,195.72,13.15,135.43,0.964,0.8709,0.8620999999999999,0.82348,195.726498,-3.319938826061995e-05,0.1525999999999783,673.1136361,-0.012492588597830381,53.0,0.18915343915343916,0.24338624338624337,0.2619047619047619,0.955026455026455,0.19973544973544974,0.3465608465608465,0,1,0.0,1.0,-0.5,-1.0,-1.0,0.0,0.0,0.5,Low,Compressed,Weak,Weak,Normal,Mid,High,-0.65,,,0.0,No data,53.0,45.4,0.34656084656084657,0.0,Normal,139951000.0,0.03484375826151331,0.570841704735501,0,0.0,Normal
2014-08-18,197.36,12.32,138.46,0.679,0.8556000000000001,0.85405,0.8206600000000001,195.766198,0.008141354412982015,0.1699999999999875,678.0885733,-0.0008960818038029128,70.0,0.07936507936507936,0.32671957671957674,0.26322751322751325,0.9775132275132276,0.31084656084656087,0.5992063492063492,0,1,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,1.5,Low,Normal,Weak,Normal,Normal,Mid,High+LowPC(SAFE),2.25,,,0.0,No data,70.0,54.0,0.5992063492063492,0.0,Normal,75424000.0,0.040983174218049534,0.2254301450876537,0,0.0,Normal
2014-08-19,198.39,12.21,138.69,0.78,0.8314,0.8523499999999998,0.82116,195.82239800000002,0.01311189131694713,0.21350000000003888,680.757459,-0.0019144613259482518,80.0,0.06613756613756613,0.39814814814814814,0.28174603174603174,0.9788359788359788,0.2923280423280423,0.7976190476190477,0,1,0.0,1.0,0.0,-1.0,-1.0,0.5,0.0,0.5,Low,Normal,Weak,Weak,High,Mid,High,0.5,,,0.0,No data,80.0,59.2,0.7976190476190477,0.5,High,59135000.0,0.04223798266351464,-0.03204632951837205,0,0.0,Normal
2014-08-20,198.92,11.78,135.46,0.865,0.8436,0.8602000000000001,0.82424,195.88879799999998,0.015474095665235579,0.23909999999997922,681.0556014,-0.004654497768466138,84.8,0.03835978835978836,0.4298941798941799,0.2923280423280423,0.9523809523809523,0.25396825396825395,0.8981481481481481,0,1,0.0,1.0,0.0,-1.0,-1.0,0.5,0.0,0.5,Low,Normal,Weak,Weak,High,Mid,High,0.5,,,0.0,No data,84.8,64.19,0.8981481481481481,0.5,High,72763000.0,0.038638262322472805,0.010456880988751527,0,0.0,Normal
2014-08-21,199.5,11.76,135.75,0.708,0.8177,0.85735,0.82418,195.98039799999998,0.017958949139393117,0.2793000000000063,683.3723925,-7.638691995259003e-05,86.19,0.03835978835978836,0.4642857142857143,0.3082010582010582,0.955026455026455,0.31746031746031744,0.9285714285714286,0,1,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,Low,Normal,Normal,Normal,High,Mid,High,2.5,,,0.0,No data,86.19,66.19,0.9285714285714286,0.5,High,67791000.0,0.04242867593269928,0.01600647452902293,0,0.0,Normal
2014-08-22,199.19,11.47,135.1,0.878,0.8089999999999999,0.8575999999999999,0.8244000000000001,196.09339799999998,0.015791464840647102,0.3668999999999869,680.841877,0.0006449228695020444,83.59,0.022486772486772486,0.4365079365079365,0.35185185185185186,0.9444444444444444,0.32671957671957674,0.8703703703703703,0,1,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,Low,Normal,Normal,Normal,High,Mid,High,2.5,,,0.0,No data,83.59,61.79,0.8703703703703703,0.5,High,76107000.0,0.03545251338566291,0.182207931404073,0,0.0,Normal
2014-08-25,200.2,11.7,135.42,0.784,0.8127000000000001,0.86065,0.82414,196.214798,0.02031040492674761,0.448599999999999,683.4028453,0.0072202140419260685,89.0,0.03968253968253968,0.5052910052910053,0.3994708994708995,0.9470899470899471,0.3835978835978836,0.9603174603174603,0,1,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,Low,Normal,Normal,Normal,High,Mid,High,2.0,,,0.0,No data,89.0,67.19,0.9603174603174603,0.5,High,63855000.0,0.039028440938343234,-0.16328161853346612,1,-0.5,Divergence (bearish)
2014-08-26,200.33,11.63,133.54,0.727,0.8017000000000001,0.85965,0.82412,196.335598,0.020344767024877516,0.5131999999999834,686.1805147,0.01473304709452641,91.0,0.03439153439153439,0.5079365079365079,0.44841269841269843,0.917989417989418,0.47883597883597884,0.9761904761904762,0,1,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,Low,Normal,Normal,Normal,High,Mid,High,2.0,,,0.0,No data,91.0,65.0,0.9761904761904762,0.5,High,47298000.0,0.03854428575131541,-0.2684669636228656,1,-0.5,Divergence (bearish)
2014-08-27,200.25,11.78,135.41,0.777,0.7995,0.85695,0.82368,196.443998,0.01937448860107198,0.5552000000000135,687.975045,0.021344468536361776,90.4,0.04365079365079365,0.4880952380952381,0.4801587301587302,0.9457671957671958,0.5687830687830688,0.9695767195767196,0,1,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,Low,Normal,Normal,Normal,High,Mid,High,2.0,,,0.0,No data,90.4,66.4,0.9695767195767195,0.5,High,47874000.0,0.03864107883817414,-0.264009101111504,1,-0.5,Divergence (bearish)
2014-08-28,200.14,12.05,137.95,0.938,0.8099999999999999,0.8517000000000001,0.8278,196.521698,0.018411717570240006,0.5413000000000068,686.1895704,0.029799598064848692,88.0,0.05952380952380952,0.46825396825396826,0.4708994708994709,0.9722222222222222,0.6904761904761905,0.9484126984126984,0,1,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,Low,Normal,Normal,Normal,High,Mid,High,2.5,,,0.0,No data,88.0,65.4,0.9484126984126984,0.5,High,58330000.0,0.035974946943423625,0.05044211132921528,0,0.0,Normal
2014-08-29,200.71,11.98,127.01,0.799,0.7935000000000001,0.8322,0.8321999999999999,196.60629800000004,0.020872688422219156,0.5129000000000588,689.5197491,0.03970175955993443,91.19,0.05555555555555555,0.5198412698412699,0.4444444444444444,0.7552910052910053,0.8240740740740741,0.9775132275132276,0,1,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,Low,Normal,Normal,Strong,High,Mid,High,2.0,,,0.0,No data,91.19,69.59,0.9775132275132276,0.5,High,65907000.0,0.03219336590383137,-0.28442070290870003,1,-0.5,Divergence (bearish)
2014-09-02,200.61,12.25,131.72,0.766,0.8022,0.8289,0.83168,196.69969799999998,0.01987955263662901,0.4848999999999819,688.2424163,0.03366204512522942,88.59,0.082010582010582,0.49206349206349204,0.42063492063492064,0.8915343915343915,0.746031746031746,0.951058201058201,0,1,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,Low,Normal,Normal,Strong,High,Mid,High,2.5,,,0.0,No data,88.59,68.8,0.951058201058201,0.5,High,72426000.0,0.02679462571976976,-0.07967368100030492,0,0.0,Normal
2014-09-03,200.5,12.36,131.55,0.817,0.8059,0.8186500000000001,0.83268,196.792098,0.018841721988247667,0.45650000000000546,686.5160351,0.036222455665604864,86.8,0.09523809523809523,0.4748677248677249,0.4021164021164021,0.8835978835978836,0.7804232804232805,0.9272486772486772,0,1,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,Low,Normal,Normal,Strong,High,Mid,High,2.0,,,0.0,No data,86.8,70.0,0.9272486772486772,0.5,High,57462000.0,0.025155946415788888,-0.1175847294952318,1,-0.5,Divergence (bearish)
2014-09-04,200.2101,12.64,130.15,0.929,0.8122999999999999,0.8279500000000001,0.83536,196.9023,0.01679919432124467,0.4583020000000033,683.591702,0.030009582102894693,77.8,0.12698412698412698,0.4365079365079365,0.4021164021164021,0.8611111111111112,0.6904761904761905,0.7486772486772487,0,1,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,Low,Normal,Normal,Normal,High,Mid,High,2.5,,,0.0,No data,77.8,66.8,0.7486772486772487,0.5,High,85236000.0,0.023569018404907993,0.49199180801344333,0,0.0,Normal
2014-09-05,201.11,12.09,137.49,0.933,0.8348000000000001,0.8262500000000002,0.83732,197.0129,0.020796100153847853,0.49120200000001546,686.1351301,0.03611503105134303,80.19,0.06878306878306878,0.5185185185185185,0.42857142857142855,0.966931216931217,0.7791005291005291,0.7936507936507936,0,1,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,Low,Normal,Normal,Strong,High,Mid,High,2.5,,,0.0,No data,80.19,71.59,0.7936507936507936,0.5,High,102177000.0,0.03175661809973329,0.4857354737393125,0,0.0,Normal
2014-09-08,200.59,12.66,132.91,0.783,0.8253,0.81715,0.8365600000000001,197.1159,0.017624656356996025,0.5096019999999726,684.7016455,0.03064312392274469,73.8,0.13227513227513227,0.4470899470899471,0.44312169312169314,0.9047619047619048,0.6997354497354498,0.6574074074074074,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,Low,Normal,Normal,Normal,Normal,Mid,High,1.45,,,0.0,No data,73.8,67.4,0.6574074074074074,0.0,Normal,64146000.0,0.036426578485067695,-0.3968406205923837,1,-0.5,Divergence (bearish)
2014-09-09,199.32,13.5,136.88,0.779,0.8248,0.81875,0.8371,197.1859,0.010822781953476336,0.48620200000002,680.5438389,0.01789933775318247,56.4,0.2698412698412698,0.3505291005291005,0.41798941798941797,0.9603174603174603,0.5066137566137566,0.3862433862433862,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,Low,Normal,Normal,Normal,Normal,Mid,High,1.95,,,0.0,No data,56.4,59.2,0.3862433862433862,0.0,Normal,88591000.0,0.02673466233966937,0.08015411439091902,0,0.0,Normal
2014-09-10,200.07,12.88,130.53,0.818,0.8339000000000001,0.8177999999999999,0.8378599999999998,197.27290000000002,0.014178835511618533,0.4808020000000113,681.8617319,0.023109155803056846,56.59,0.17063492063492064,0.3915343915343915,0.41005291005291006,0.8624338624338624,0.5767195767195767,0.3875661375661375,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,Low,Normal,Normal,Normal,Normal,Mid,High,1.45,,,0.0,No data,56.59,60.59,0.38756613756613756,0.0,Normal,67251000.0,0.0297493437644758,-0.2307489934114202,1,-0.5,Divergence (bearish)
2014-09-11,200.3,12.8,132.72,0.871,0.8432999999999999,0.8214,0.8399800000000001,197.3383,0.01500823712376162,0.43600000000000705,683.9159423,0.019995606198788943,56.4,0.15608465608465608,0.4007936507936508,0.37566137566137564,0.9007936507936508,0.5343915343915344,0.3849206349206349,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,Low,Normal,Normal,Normal,Normal,Mid,High,1.45,,,0.0,No data,56.4,62.4,0.38492063492063494,0.0,Normal,66774400.0,0.028075758353436342,-0.21288162764929153,1,-0.5,Divergence (bearish)
2014-09-12,199.13,13.31,127.37,0.912,0.8407,0.82535,0.8420799999999999,197.37630000000001,0.008885058641792254,0.3634000000000128,679.1105177,0.008006123686487565,40.2,0.23412698412698413,0.31613756613756616,0.33201058201058203,0.7552910052910053,0.3835978835978836,0.201058201058201,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,Low,Normal,Normal,Normal,Low,Mid,High,1.95,,,0.0,No data,40.2,53.0,0.20105820105820105,0.0,Low,117409300.0,0.014649308297877806,0.11534763981114682,0,0.0,Normal
2014-09-15,198.981,14.12,127.09,0.88,0.8488,0.8211499999999999,0.8411799999999999,197.39192,0.008050380177668851,0.2760199999999884,675.914319,0.0041607876438621,35.59,0.373015873015873,0.3002645502645503,0.2843915343915344,0.746031746031746,0.3386243386243386,0.1653439153439153,0,0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.5,Mid,Normal,Weak,Normal,Low,Mid,High,-0.85,,,0.0,No data,35.59,53.4,0.16534391534391535,0.0,Low,76401000.0,0.012729030944625519,-0.11088223998882796,1,-0.5,Divergence (bearish)
2014-09-16,200.48,12.73,126.81,0.89,0.8612,0.8317,0.8432000000000001,197.45131999999998,0.01533886934764482,0.26541999999997756,678.9177184,0.0012227681347952383,48.59,0.14947089947089948,0.4126984126984127,0.27645502645502645,0.7354497354497355,0.31746031746031744,0.2817460317460317,0,1,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.5,Low,Normal,Weak,Normal,Low,Mid,High,0.95,,,0.0,No data,48.59,61.0,0.28174603174603174,0.0,Low,116201000.0,0.02317035827294056,0.15522880690347662,0,0.0,Normal
2014-09-17,200.75,12.65,138.13,0.828,0.8623,0.8341,0.84134,197.54152,0.016242053822406594,0.2686199999999701,680.0297252,-0.0010690059879314667,49.0,0.13095238095238096,0.42724867724867727,0.2804232804232804,0.9735449735449735,0.291005291005291,0.2883597883597883,0,1,0.0,1.0,0.0,-1.0,-1.0,-0.5,0.0,0.5,Low,Normal,Weak,Weak,Low,Mid,High,-0.6,,,0.0,No data,49.0,59.79,0.28835978835978837,-0.5,Low,151266000.0,0.02486216050643253,1.142244126269278,0,0.0,Normal
2014-09-18,201.82,12.03,142.1,0.715,0.8409000000000001,0.8266,0.84004,197.63551999999999,0.02117271227358325,0.2972199999999816,682.7138081,0.0024347596533842277,53.2,0.05952380952380952,0.5251322751322751,0.2962962962962963,0.996031746031746,0.328042328042328,0.3333333333333333,0,1,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.5,Low,Normal,Weak,Normal,Normal,Mid,High,0.95,,,0.0,No data,53.2,61.59,0.3333333333333333,0.0,Normal,94990000.0,0.03656908063687725,-0.012957594272473116,0,0.0,Normal
2014-09-19,200.7,12.11,146.08,0.892,0.8368,0.8358000000000001,0.83886,197.72272,0.015057854757409663,0.34641999999999484,680.1876563,-0.004660323178039547,51.2,0.07142857142857142,0.3994708994708995,0.328042328042328,1.0,0.23677248677248677,0.3134920634920635,0,1,0.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.5,Low,Normal,Normal,Weak,Normal,Mid,High,0.95,,,0.0,No data,51.2,60.0,0.3134920634920635,0.0,Normal,121649000.0,0.026178545863585034,0.469510280012563,0,0.0,Normal
2014-09-22,199.15,13.69,139.85,1.0,0.8585,0.8419000000000001,0.8424,197.77352,0.006959880170004635,0.3815999999999917,677.5384711,-0.004851942883648323,36.2,0.30687830687830686,0.28703703703703703,0.3439153439153439,0.9894179894179894,0.23544973544973544,0.1653439153439153,0,0,1.0,0.0,-0.5,0.0,-1.0,-0.5,0.0,0.5,Mid,Compressed,Normal,Weak,Low,Mid,High,-1.5,,,0.0,No data,36.2,53.2,0.16534391534391535,-0.5,Low,125553000.0,0.018982808022922626,0.4891474523199544,0,0.0,Normal
2014-09-23,198.01,14.93,132.46,0.974,0.8780000000000001,0.8513999999999999,0.847,197.78171999999998,0.0011542017128782795,0.33039999999999736,673.8565286,-0.013968798587324116,24.0,0.47619047619047616,0.21693121693121692,0.3148148148148148,0.8902116402116402,0.17063492063492064,0.0939153439153439,0,0,2.0,0.0,-0.5,0.0,-1.0,-0.5,0.0,0.5,Mid,Compressed,Normal,Weak,Low,Mid,High,-1.5,,,0.0,No data,24.0,44.2,0.09391534391534391,-0.5,Low,111393000.0,0.011183740169543377,0.5591412147229131,0,0.0,Normal
2014-09-24,199.56,13.27,126.9,0.907,0.8869,0.8603999999999999,0.8484,197.82832,0.008753448444590802,0.2867999999999995,675.8604008,-0.015039940189079845,37.0,0.23148148148148148,0.30423280423280424,0.28703703703703703,0.7314814814814815,0.164021164021164,0.1719576719576719,0,1,0.0,1.0,0.0,-1.0,-1.0,-0.5,0.0,0.5,Low,Normal,Weak,Weak,Low,Mid,High,-0.6,,,0.0,No data,37.0,52.2,0.17195767195767195,-0.5,Low,107276000.0,0.019619865113427393,0.5281220264041071,0,0.0,Normal
2014-09-25,196.34,15.64,132.24,1.111,0.9109,0.8770999999999999,0.8569599999999999,197.79591999999997,-0.007360718057278248,0.16039999999998145,670.6855365,-0.025131011111020764,16.6,0.5555555555555556,0.15476190476190477,0.2275132275132275,0.8835978835978836,0.09523809523809523,0.0515873015873015,0,0,1.0,0.0,-0.5,-1.0,-1.0,-0.5,0.0,0.5,Mid,Compressed,Weak,Weak,Low,Mid,High,-2.5,,,0.0,No data,16.6,36.59,0.051587301587301584,-0.5,Low,150300000.0,-0.003502004770847056,0.661324195866033,0,0.0,Normal
2014-09-26,197.9,14.85,130.49,1.024,0.9221,0.8814,0.8581799999999999,197.83972000000003,0.00030469109034311943,0.11700000000001864,674.520681,-0.017005343571744866,26.0,0.4722222222222222,0.21164021164021163,0.20899470899470898,0.8505291005291006,0.14682539682539683,0.1018518518518518,0,0,2.0,0.0,-0.5,-1.0,-1.0,-0.5,0.0,0.5,Mid,Compressed,Weak,Weak,Low,Mid,High,-2.5,,,0.0,No data,26.0,42.0,0.10185185185185185,-0.5,Low,103547000.0,0.0033970491304569084,0.9732634587899001,0,0.0,Normal
2014-09-29,197.54,15.98,131.67,1.032,0.9373000000000001,0.89305,0.86076,197.836322,-0.0014978139352995227,0.06280200000000491,672.209837,-0.025104302121286434,23.6,0.5886243386243386,0.19444444444444445,0.1970899470899471,0.876984126984127,0.09788359788359788,0.0899470899470899,0,0,3.0,0.0,-0.5,-1.0,-1.0,-0.5,0.0,0.5,Mid,Compressed,Weak,Weak,Low,Mid,High,-2.5,,,0.0,No data,23.6,40.4,0.08994708994708994,-0.5,Low,95112000.0,-0.0033299697275479545,0.7966406492024753,0,0.0,Normal
2014-09-30,197.02,16.31,127.73,1.052,0.9535,0.9073499999999999,0.865,197.829922,-0.004094031842159854,0.04820200000003183,668.9472097,-0.028035480149176496,22.39,0.6137566137566137,0.17724867724867724,0.19047619047619047,0.7566137566137566,0.07539682539682539,0.0833333333333333,0,0,4.0,-0.5,-0.5,-1.0,-1.0,-0.5,0.5,0.5,High,Compressed,Weak,Weak,Low,Moderate HIGH (fear building),High,-2.45,,,0.0,No data,22.39,37.4,0.08333333333333333,-0.5,Low,131302000.0,-0.002480887043693869,1.1282092842323652,0,0.0,Normal
2014-10-01,194.35,16.71,123.17,1.17,0.9877,0.925,0.87212,197.752922,-0.017207948006957983,-0.07539799999997854,664.3151602,-0.03233846518496261,11.8,0.6626984126984127,0.08333333333333333,0.15343915343915343,0.5529100529100529,0.0582010582010582,0.0198412698412698,0,0,5.0,-0.5,-0.5,-1.0,-1.0,-0.5,0.5,0.0,High,Compressed,Weak,Weak,Low,Moderate HIGH (fear building),Mid,-3.1,,,0.0,No data,11.8,28.39,0.01984126984126984,-0.5,Low,177798000.0,-0.009631064003261414,0.6441008664453547,0,0.0,Normal
2014-10-02,194.38,16.16,125.35,1.055,1.0217,0.9313,0.87906,197.667722,-0.016632568872322017,-0.12819799999996917,665.7806728,-0.02605506934605828,12.6,0.5992063492063492,0.08333333333333333,0.1349206349206349,0.6587301587301587,0.09126984126984126,0.0211640211640211,0,0,6.0,0.0,-0.5,-1.0,-1.0,-0.5,1.0,0.0,Mid,Compressed,Weak,Weak,Low,Extreme HIGH (contrarian),Mid,-1.75,,,0.0,No data,12.6,29.6,0.021164021164021163,-0.5,Low,157285000.0,-0.013900162337662336,1.1548251863217889,0,0.0,Normal
2014-10-03,196.52,14.55,122.53,0.897,1.0222,0.9295,0.8817,197.625122,-0.005592011728144534,-0.2145980000000236,668.7254776,-0.025373504046444385,31.39,0.4417989417989418,0.164021164021164,0.10582010582010581,0.5119047619047619,0.09259259259259259,0.1388888888888889,0,0,7.0,0.0,-0.5,-1.0,-1.0,-0.5,1.0,0.0,Mid,Compressed,Weak,Weak,Low,Extreme HIGH (contrarian),Mid,-1.75,,,0.0,No data,31.39,39.0,0.1388888888888889,-0.5,Low,121569000.0,0.0009167770194560276,0.22747374798061393,0,0.0,Normal
