time,open,high,low,close,SKEW �� CBOE: c,S5TW �� INDEX: c,PC �� USI: c,VIX �� TVC: c,Volume,Advance Decline Line
17/05/2024,528.81,529.52,527.32,529.45,143.05,75.14,0.72653,11.98,59187585,1507.453937
20/05/2024,529.57,531.5601,529.17,530.06,144.54,71.31,0.791968,12.14,37764206,1508.683533
21/05/2024,529.28,531.52,529.07,531.36,149.52,70.71,0.719734,11.85,33437001,1507.899068
22/05/2024,530.65,531.38,527.6,529.83,150.14,63.94,0.794395,12.3,48389968,1504.232197
23/05/2024,532.96,533.07,524.72,525.96,153.33,44.13,0.794565,12.78,57211197,1499.259692
24/05/2024,527.85,530.27,526.881,529.44,155.86,45.72,0.869864,11.92,41291076,1503.345933
28/05/2024,530.27,530.51,527.11,529.81,152.23,34.99,0.725517,12.91,36269602,1500.271108
29/05/2024,525.68,527.31,525.37,526.1,151.8,24.05,0.908878,14.27,45190323,1494.90963
30/05/2024,524.52,525.2,521.33,522.61,146.61,28.82,0.798505,14.46,46468510,1498.65584
31/05/2024,523.59,527.5,518.36,527.37,148.1,45.32,0.686835,12.91,90785755,1504.461967
03/06/2024,529.02,529.31,522.6,527.8,139.01,38.96,0.741791,13.12,46835702,1503.435296
04/06/2024,526.46,529.15,524.96,528.39,138.18,37.37,0.882747,13.15,34632661,1501.075917
05/06/2024,530.77,534.69,528.7254,534.67,141.4,40.55,0.793105,12.62,47610365,1504.48808
06/06/2024,534.98,535.42,532.68,534.66,140.18,39.76,0.714831,12.57,30808530,1502.85363
07/06/2024,533.66,536.89,532.535,534.01,139.61,36.58,0.778924,12.21,43224525,1499.440851
10/06/2024,533.18,535.99,532.57,535.66,141.56,38.56,0.693378,12.75,35729252,1500.227647
11/06/2024,534.07,537.01,532.05,536.95,144.7,33.79,0.737606,12.86,36383411,1497.768681
12/06/2024,541.63,544.12,540.3,541.36,150.66,40.75,0.674366,12.03,63251305,1501.873372
13/06/2024,543.15,543.325,539.59,542.45,162.25,37.57,0.768783,11.95,44760949,1499.426102
14/06/2024,540.88,542.81,539.85,542.78,156.18,32.4,0.788304,12.65,40089895,1495.58049
17/06/2024,542.08,548.53,541.6072,547.1,153.84,39.56,0.74808,12.74,55909364,1495.58049
18/06/2024,547.16,548.62,546.73,548.49,142.9,46.71,0.672461,12.29,41376417,1497.858751
20/06/2024,549.44,550.12,545.18,547,148.6,52.68,0.798476,13.27,70328226,1497.084155
21/06/2024,544.4,545.65,543.02,544.51,151.79,55.26,0.747396,13.19,64513859,1498.843061
24/06/2024,544.33,546.95,542.62,542.74,147.13,66,0.724003,13.34,45528654,1502.319769
25/06/2024,543.99,545.2,542.44,544.83,146.64,52.28,0.743751,12.84,38273346,1499.662924
26/06/2024,543.69,546.24,543.03,545.51,143.49,45.92,0.645828,12.54,38550637,1497.893372
27/06/2024,545.37,546.96,544.61,546.37,143.06,47.11,0.703564,12.25,35041480,1499.856876
28/06/2024,547.16,550.28,542.95,544.22,141.79,49.7,0.731275,12.45,76144535,1502.508348
01/07/2024,545.63,545.88,542.52,545.34,145.82,38.76,0.733031,12.23,40297810,1499.175243
02/07/2024,543.7,549.01,543.65,549.01,147.16,45.92,0.753078,12.02,40434792,1502.793977
03/07/2024,548.69,551.83,548.65,551.46,148.83,45.12,0.643287,12.08,32789911,1502.793977
05/07/2024,551.77,555.05,551.12,554.64,150.2,43.14,0.661723,12.47,41488389,1504.746401
08/07/2024,555.44,556.2501,554.19,555.28,148.53,47.11,0.622777,12.36,36110451,1506.869429
09/07/2024,556.26,557.18,555.52,555.82,151.09,44.33,0.615508,12.5,27314125,1504.658864
10/07/2024,557.07,561.67,556.77,561.32,156.96,57.25,0.672066,12.84,38701220,1508.762869
11/07/2024,561.44,562.33,555.83,556.48,152.23,75.14,0.677026,12.91,53054184,1514.810754
12/07/2024,557.63,563.67,557.15,559.99,150.86,80.91,0.670685,12.45,53084405,1518.752291
15/07/2024,562.03,564.8371,559.63,561.53,147.4,76.54,0.651599,13.13,40584293,1521.23976
16/07/2024,562.865,565.16,562.1,564.86,151.53,84.29,0.630247,13.2,36475260,1526.230227
17/07/2024,558.8,560.51,556.61,556.94,146.39,80.11,0.683795,14.47,57118956,1523.771036
18/07/2024,558.51,559.52,550.43,552.66,151.12,75.34,0.812629,15.92,56270392,1519.587736
19/07/2024,552.42,554.08,547.91,548.99,146.99,69.38,0.770533,16.51,65509081,1517.24395
22/07/2024,553,555.27,551.02,554.65,141.38,74.95,0.717932,14.9,43346720,1521.051837
23/07/2024,554.54,556.735,553.275,553.78,137,69.78,0.753136,14.71,34439561,1522.078508
24/07/2024,548.86,549.17,540.29,541.23,136.84,58.25,0.830106,18.03,74515266,1516.885856
25/07/2024,541.35,547.455,537.45,538.41,134.17,60.43,0.803976,18.47,61158288,1520.453568
26/07/2024,542.28,547.19,541.49,544.44,131.73,67.19,0.819204,16.38,53763788,1525.235977
29/07/2024,546.02,547.05,542.72,544.76,128.93,66.99,0.771971,16.59,39515824,1523.178581
30/07/2024,546.26,547.34,538.515,542,127.31,65.8,0.811244,17.68,46853632,1525.67756
31/07/2024,548.98,553.5,547.5799,550.81,136.69,67.39,0.715386,16.37,65663388,1529.353989
01/08/2024,552.57,554.8688,539.43,543.01,132.23,57.85,0.853212,18.58,76428732,1524.952615
02/08/2024,535.75,536.99,528.6,532.9,139.65,47.31,0.964712,23.38,82789070,1519.82172
05/08/2024,511.64,523.58,510.27,517.38,145.3,30.41,1.109378,38.56,146267391,1511.378633
06/08/2024,519.22,529.75,517.87,522.15,145.43,37.77,0.904033,27.7,84826312,1515.543705
07/08/2024,528.47,531.59,518.0519,518.66,146.36,33,0.951944,27.84,70698340,1513.370197
08/08/2024,523.91,531.29,521.84,530.65,147.37,44.13,0.897364,23.78,63276589,1519.552834
09/08/2024,529.81,534.51,528.56,532.99,144.52,45.92,0.873982,20.36,45619558,1521.16085
12/08/2024,534.21,535.73,530.95,533.27,140.82,39.96,0.893922,20.72,42542069,1517.73428
13/08/2024,536.53,542.28,536.28,542.04,143.87,48.5,0.83015,18.11,52333073,1522.928683
14/08/2024,542.85,544.96,540.12,543.75,141.82,52.48,0.761138,16.2,42446929,1525.507442
15/08/2024,549.5,553.36,548.88,553.07,143.56,69.58,0.783216,15.22,60846812,1530.795164
16/08/2024,551.42,555.02,551.26,554.31,142.55,74.55,0.729323,14.81,44430728,1534.034581
19/08/2024,554.73,559.61,553.86,559.61,141.5,83.3,0.683087,14.66,39121793,1538.398771
20/08/2024,559.15,560.84,557.325,558.7,146.26,77.53,0.71638,15.87,33732264,1535.695659
21/08/2024,559.77,562.11,554.73,560.62,149.67,84.29,0.692463,16.26,41514600,1539.251757
22/08/2024,562.56,563.18,554.98,556.22,154.16,78.33,0.765072,17.54,56121456,1536.096462
23/08/2024,559.53,563.09,557.29,562.13,153.95,89.46,0.718754,15.85,50639393,1542.551435
26/08/2024,563.18,563.91,559.05,560.79,151.5,89.86,0.747912,16.14,35788609,1544.289489
27/08/2024,559.49,562.06,558.32,561.56,151.83,88.27,0.772981,15.42,32693898,1542.49603
28/08/2024,561.21,561.65,555.04,558.3,151.68,84.49,0.768049,17.1,41066024,1539.92183
29/08/2024,560.31,563.68,557.18,558.35,153.01,87.07,0.75399,15.64,38715176,1543.215434
30/08/2024,560.77,564.2,557.14,563.68,159,91.25,0.722273,15.01,62700110,1546.441647
03/09/2024,560.47,560.81,549.51,552.08,163.6,73.35,0.772084,20.71,60600113,1542.293593
04/09/2024,550.2,554.43,549.46,550.95,160.9,71.37,0.861487,21.33,47224939,1543.559456
05/09/2024,550.89,553.7995,547.1,549.61,156.71,60.03,0.869513,19.89,44264258,1542.125736
06/09/2024,549.94,551.6,539.44,540.36,148.98,43.14,0.894102,22.37,68493805,1537.804639
09/09/2024,544.65,547.71,542.68,546.41,140.33,52.88,0.868558,19.46,40445822,1541.298682
10/09/2024,548.36,549.15,543.38,548.79,139.75,50.49,0.886949,19.07,36394579,1542.776919
11/09/2024,548.7,555.36,539.96,554.42,139.73,49.7,0.812764,17.7,75248608,1544.966923
12/09/2024,555.01,559.4,552.74,559.09,145.88,53.87,0.826956,17.08,51892735,1549.420386
13/09/2024,559.71,563.03,559.45,562.01,149.99,63.22,0.692637,16.57,39310501,1555.19131
16/09/2024,561.74,563.11,559.9,562.84,152.17,70.17,0.748918,17.13,36656122,1559.086607
17/09/2024,565.1,566.58,560.795,563.07,157.54,69.58,0.739287,17.6,49320970,1562.002083
18/09/2024,563.74,568.69,560.83,561.4,167.42,66.4,0.75999,18.22,59044937,1563.377425
19/09/2024,571.01,572.88,568.08,570.98,171.72,73.95,0.817069,16.34,75315470,1568.353932
20/09/2024,567.84,569.31,565.17,568.25,165.75,69.78,0.74877,16.16,77503110,1565.648718
23/09/2024,569.34,570.3325,568.1,569.67,165.6,75.34,0.747143,15.9,44116922,1567.579333
24/09/2024,570.48,571.36,567.6,571.3,162.41,74.55,0.642442,15.38,46805672,1570.314722
25/09/2024,571.14,571.89,568.91,570.04,160.48,64.01,0.735607,15.4,38428587,1567.186002
26/09/2024,574.38,574.71,569.9,572.3,158.67,67.99,0.602977,15.36,48336004,1570.043419
27/09/2024,573.39,574.22,570.42,571.47,160.99,72.56,0.676573,16.95,42100928,1573.280702
30/09/2024,570.42,574.38,568.08,573.76,154.3,75.94,0.699126,16.72,63655448,1574.530318
01/10/2024,573.4,574.0622,566,568.62,158.59,70.77,0.710888,19.27,72668778,1572.325093
02/10/2024,567.71,569.9,565.27,568.86,161.5,64.34,0.705271,18.91,38097798,1571.855222
03/10/2024,567.36,569.8025,565.49,567.82,162.78,54.38,0.765154,20.48,40846466,1568.894121
04/10/2024,572.35,573.36,568.1,572.98,156.43,60.55,0.768298,19.2,43005186,1572.542919
07/10/2024,571.3,571.9599,566.63,567.8,155.57,47.21,0.677126,22.65,49964690,1568.345414
08/10/2024,570.42,573.78,569.5299,573.17,156.28,50.99,0.72207,21.43,37398693,1569.759628
09/10/2024,573.16,577.71,572.55,577.14,156.93,57.17,0.756543,20.87,37912244,1572.00428
10/10/2024,575.77,577.58,574.49,576.13,154.09,49.4,0.774525,20.94,44138060,1570.293547
11/10/2024,576.05,580.33,575.91,579.58,159.43,61.95,0.711105,20.45,42267994,1575.546098
14/10/2024,581.22,585.27,580.73,584.32,153.08,70.31,0.66792,19.69,36217215,1578.111693
15/10/2024,584.59,584.9,578.545,579.78,159.69,67.52,0.728934,20.65,54203636,1579.424947
16/10/2024,579.78,582.83,578.96,582.3,161.85,71.71,0.681656,19.57,30725436,1584.384786
17/10/2024,585.91,586.12,582.16,582.35,165.82,67.99,0.758928,19.1,34393714,1583.222182
18/10/2024,584.07,585.39,582.58,584.59,155.55,71.17,0.654045,18.02,37416801,1585.097316
21/10/2024,583.85,584.85,580.6001,583.63,150.97,59.44,0.776737,18.38,36439010,1580.466502
22/10/2024,581.05,584.5,580.38,583.32,146.8,54.67,0.746722,18.21,34183835,1578.894074
23/10/2024,581.26,581.7086,574.415,577.99,146.97,48.31,0.74999,19.25,49314574,1575.132869
24/10/2024,579.98,580.06,576.57,579.24,144.71,47.31,0.72636,19.07,34979860,1577.193591
25/10/2024,581.51,584.46,578.08,579.04,148.91,40.55,0.757694,20.32,47268176,1574.738939
28/10/2024,582.58,582.71,580.52,580.83,148.46,48.7,0.786209,19.79,30174704,1577.922951
29/10/2024,579.85,582.907,578.43,581.77,150.74,42.14,0.72553,19.33,42899661,1574.5013
30/10/2024,581.29,583.32,579.29,580.01,153.45,41.94,0.737816,20.34,41435839,1576.359941
31/10/2024,575.56,575.63,568.44,568.64,152.07,32.2,0.76049,23.15,60182451,1572.940856
01/11/2024,571.32,575.55,570.62,571.04,146.66,33.79,0.83163,21.87,45667533,1572.027985
04/11/2024,571.18,572.5,567.89,569.81,148.95,33.79,0.903982,21.97,38216975,1575.29306
05/11/2024,570.74,576.74,570.52,576.7,152.68,45.92,0.803444,20.5,39478322,1580.507509
06/11/2024,589.2,591.93,585.39,591.04,148.11,60.63,0.675302,16.26,68181968,1584.172453
07/11/2024,593.08,596.65,592.9999,595.61,152.12,61.23,0.638172,15.19,47233212,1587.838514
08/11/2024,596.17,599.64,596.165,598.19,150.34,63.61,0.67666,14.93,46444893,1591.392333
11/11/2024,599.81,600.17,597,598.76,140.32,64.61,0.585441,14.96,37586773,1593.570926
12/11/2024,598.68,599.29,594.37,596.9,141.5,63.02,0.656422,14.7,43006128,1588.238819
13/11/2024,597.37,599.23,594.96,597.19,142.92,62.02,0.660616,14.01,47388640,1586.255782
14/11/2024,597.32,597.81,592.65,593.35,147.98,58.44,0.886406,14.3,38904109,1583.778727
15/11/2024,589.72,590.2,583.86,585.75,149.55,54.07,0.788136,16.13,75988766,1580.346851
18/11/2024,586.22,589.49,585.34,588.15,147.33,57.65,0.660174,15.57,37084081,1583.319403
19/11/2024,584.71,591.045,584.03,590.3,149.46,53.67,0.72342,16.34,49412046,1582.78488
20/11/2024,590.38,590.79,584.63,590.5,153,53.67,0.66796,17.15,50032576,1581.350886
21/11/2024,593.4,595.12,587.45,593.67,155.72,65.6,0.65374,16.86,46750285,1586.470154
22/11/2024,593.66,596.15,593.1525,595.51,161.64,71.37,0.637116,15.24,38226390,1590.701926
25/11/2024,599.52,600.86,595.2,597.53,167.28,81.27,0.580222,14.61,42441393,1595.295399
26/11/2024,598.8,601.33,598.07,600.65,166.23,78.68,0.731923,14.09,45621288,1591.97622
27/11/2024,600.46,600.85,597.28,598.83,167.94,79.32,0.720569,14.11,34000163,1595.232915
29/11/2024,599.66,603.35,599.3805,602.55,,82.7,0.545133,13.5,30177351,1595.232915
02/12/2024,602.97,604.32,602.47,603.63,170.65,80.11,0.666908,13.33,31745989,1597.102189
03/12/2024,603.39,604.16,602.341,603.91,170.23,69.38,0.692106,13.31,26906629,1594.811692
04/12/2024,605.63,607.91,604.95,607.66,172.45,58.25,0.643941,13.46,42787561,1596.019773
05/12/2024,607.66,608.48,606.305,606.66,173.93,49.7,0.6513,13.53,28762183,1594.209116
06/12/2024,607.44,609.07,607.02,607.81,168.05,46.52,0.653056,12.76,31241549,1593.031952
09/12/2024,607.69,607.86,604.08,604.68,163.14,41.94,0.637164,14.18,34742738,1591.600456
10/12/2024,605.37,605.8,602.13,602.8,165.12,34.19,0.657586,14.19,37234515,1588.867218
11/12/2024,605.78,608.435,605.5,607.46,169.06,36.77,0.664231,13.57,28677723,1590.632264
12/12/2024,606.58,607.16,604.33,604.33,167.43,34.19,0.697666,13.91,31543812,1586.573176
13/12/2024,606.4,607.13,602.81,604.21,169.91,29.62,0.683312,13.8,35904730,1582.92248
16/12/2024,606,607.7795,605.21,606.79,166.79,25.64,0.539439,14.69,43695179,1580.428041
17/12/2024,604.19,605.17,602.885,604.29,173.04,20.07,0.703331,15.88,55773545,1576.271617
18/12/2024,603.98,606.405,585.89,586.28,168.92,8.15,0.729918,27.61,108248729,1568.065293
19/12/2024,591.36,593,585.85,586.1,163.1,7.76,0.933704,24.08,85919452,1564.199765
20/12/2024,581.77,595.75,580.91,591.15,161.21,11.35,0.722164,18.35,125716674,1568.875622
23/12/2024,590.89,595.3,587.661,594.69,170.65,11.75,0.665532,16.77,57635828,1570.048226
24/12/2024,596.06,601.34,595.47,601.3,180.09,18.09,0.610339,14.27,33160097,1570.048226
26/12/2024,599.5,602.48,598.0825,601.34,173.72,20.27,0.698381,14.72,41338891,1576.642373
27/12/2024,597.54,597.7761,590.7647,595.01,167.92,14.31,0.707398,15.94,64969310,1571.600444
30/12/2024,587.89,591.74,584.41,588.22,161.08,10.13,0.744463,17.41,56578757,1568.058922
31/12/2024,589.905,590.6399,584.42,586.08,169.16,10.53,0.65588,17.34,57052654,1571.389224
02/01/2025,589.39,591.13,580.5,584.64,157.2,10.93,0.747487,17.92,50203975,1574.695314
03/01/2025,587.53,592.6,586.43,591.95,157.32,22.26,0.673986,16.14,37888459,1580.18963
06/01/2025,596.27,599.7,593.6,595.36,152.64,27.23,0.646033,16.03,47679442,1578.73784
07/01/2025,597.42,597.75,586.78,588.63,155.1,29.02,0.68625,17.83,60393052,1574.835384
08/01/2025,588.7,590.5799,585.195,589.49,154.34,34.99,0.823734,17.69,47304672,1573.033424
10/01/2025,585.88,585.95,578.55,580.49,151.45,20.07,0.835203,19.53,73105046,1566.685409
13/01/2025,575.77,581.75,575.35,581.39,170.55,29.82,0.828674,19.18,47910060,1569.470079
14/01/2025,584.36,585,578.35,582.19,167.64,43.93,0.67817,18.7,48420580,1574.480976
15/01/2025,590.325,593.94,589.195,592.78,163.54,56.85,0.7042,16.11,56900159,1581.490368
16/01/2025,594.175,594.35,590.93,591.64,167.41,66.99,0.871122,16.6,43319662,1584.509089
17/01/2025,596.96,599.36,595.61,597.58,165.35,72.76,0.62724,15.96,58070628,1587.605707
21/01/2025,600.67,603.06,598.67,603.05,173,80.31,0.67093,15.05,42532853,1593.243464
22/01/2025,605.92,607.82,605.36,606.44,179.98,74.55,0.642558,15.11,48195973,1589.885351
23/01/2025,605.8,609.75,605.52,609.75,179.32,77.13,0.67194,15.03,41152102,1592.210959
24/01/2025,609.81,610.78,606.8,607.97,173.16,78.33,0.641107,14.84,34604693,1594.430998
27/01/2025,594.81,599.69,594.64,599.37,168.55,82.9,0.751967,17.89,70361125,1597.511402
28/01/2025,600.62,605.37,597.25,604.52,163.64,74.55,0.631491,16.42,44433322,1595.437303
29/01/2025,603.72,604.13,599.22,601.81,157.43,70.57,0.672779,16.55,37177429,1593.069158
30/01/2025,603.96,606.6,600.715,605.04,156.7,77.93,0.644863,15.83,39281255,1598.349533
31/01/2025,607.5,609.96,601.05,601.82,158.47,68.98,0.70086,16.42,66671471,1594.49092
03/02/2025,592.67,600.29,590.49,597.77,155.45,61.43,0.845602,18.61,65857248,1591.565374
04/02/2025,597.83,602.3,597.28,601.78,159.44,61.63,0.682898,17.2,33457815,1595.394494
05/02/2025,600.64,604.37,598.58,604.22,162.64,62.82,0.654711,15.78,30653149,1599.678184
06/02/2025,605.99,606.4525,602.63,606.32,163.57,59.04,0.653832,15.49,35771503,1599.138122
07/02/2025,606.89,608.13,600.05,600.77,166.53,53.87,0.691977,16.55,50788516,1595.029969
10/02/2025,604.03,605.4999,602.74,604.85,166.95,52.48,0.681926,15.8,26048714,1597.809571
11/02/2025,602.55,605.86,602.43,605.31,168.81,50.49,0.715514,16.01,30056740,1598.462201
12/02/2025,599.2,604.55,598.51,603.36,166.1,43.14,0.726963,15.88,45076076,1594.617291
13/02/2025,604.48,609.94,603.2,609.73,163.36,49.5,0.681202,15.09,40921297,1599.651106
14/02/2025,609.94,610.99,609.07,609.7,167.97,47.51,0.586366,14.78,26910448,1602.482579
18/02/2025,610.88,611.49,608.38,611.49,183.12,53.87,0.603738,15.35,26749030,1605.230012
19/02/2025,610.08,613.23,609.56,612.93,175.76,55.86,0.6906,15.26,31011072,1603.370767
20/02/2025,611.54,611.684,607.02,610.38,,53.67,0.678552,15.65,36554002,1601.803352
21/02/2025,610.16,610.3,599.47,599.94,165,44.73,0.772621,18.22,76519818,1597.799833
24/02/2025,602.02,603.03,596.49,597.21,156.93,46.12,0.816681,18.97,50737213,1596.178404
25/02/2025,597.15,597.89,589.56,594.24,157.6,49.5,0.821395,19.42,58266472,1599.483631
26/02/2025,595.93,599.58,591.8556,594.54,153.44,45.12,0.736894,19.09,43321578,1600.893245
27/02/2025,596.85,598.02,584.65,585.05,149.32,41.15,0.871934,21.12,74196664,1597.298544
28/02/2025,585.56,594.72,582.44,594.18,157.94,51.49,0.842626,19.62,88744106,1601.206578
03/03/2025,596.18,597.34,579.9,583.77,154.26,42.94,0.841008,22.77,74249199,1595.206578
04/03/2025,579.71,585.39,572.25,576.86,151.38,34.39,0.882494,23.5,109648212,1591.815413
05/03/2025,576.69,584.88,573.0795,583.06,138.88,39.56,0.745201,21.92,71230528,1595.664489
06/03/2025,575.48,580.1736,570.12,572.71,137.65,35.38,0.846596,24.86,80094868,1591.438135
07/03/2025,570.9,577.39,565.63,575.92,139.94,42.54,0.820394,23.38,81158816,1593.629025
10/03/2025,567.59,569.54,555.59,560.58,146.04,39.16,0.839627,27.85,99326624,1587.858208
11/03/2025,559.4,564.02,552.02,555.92,132.79,25.64,0.856603,26.91,88102109,1585.786575
12/03/2025,562.17,563.11,553.69,558.87,128.69,18.09,0.821641,24.22,69588167,1589.710858
13/03/2025,558.49,559.105,549.68,551.42,128.86,16.69,0.924819,24.65,74079414,1586.013273
14/03/2025,556.11,563.83,551.4917,562.81,130.3,27.03,0.805509,21.78,62660321,1592.106093
17/03/2025,562.79,569.71,562.35,567.15,133.9,40.15,0.785855,20.5,49008709,1597.217355
18/03/2025,564.8,565.02,559.06,561.02,136.75,36.38,0.7403,21.71,66041422,1595.177747
19/03/2025,562.83,570.95,561.63,567.13,136.45,40.95,0.77746,19.89,66555985,1599.483379
20/03/2025,563.33,570.57,562.6012,565.49,140.79,40.35,0.937571,19.79,62958195,1597.580682
21/03/2025,559.28,564.89,558.03,563.98,141.73,33,0.75608,19.27,83762964,1594.964698
24/03/2025,570.8,575.15,570.2,574.08,144.01,53.47,0.709434,17.49,58766795,1599.550792
25/03/2025,575.3,576.41,573.69,575.46,148.68,52.68,0.766942,17.14,38355735,1598.450216
26/03/2025,575.19,576.33,567.19,568.59,144.75,55.06,0.841272,18.32,52228898,1595.138028
27/03/2025,567.18,570.9,564.94,567.08,140.85,52.28,0.834326,18.68,42164248,1593.065621
28/03/2025,565.53,566.2675,555.07,555.66,139.04,37.17,0.911549,21.66,71662653,1588.349433
31/03/2025,549.83,560.7112,546.87,559.39,148.58,51.88,0.935837,22.27,95328213,1589.275254
01/04/2025,557.45,562.94,553.68,560.97,143.01,53.28,0.86744,21.78,54609641,1592.495724
02/04/2025,555.05,567.42,554.81,564.52,144.27,63.02,0.843833,21.52,76014544,1588.522127
03/04/2025,545.11,547.97,536.7,536.7,139.2,29.42,1.068529,30.02,125985998,1580.669977
04/04/2025,523.67,525.87,505.06,505.28,136.54,5.76,1.102006,45.3,217965131,1570.365101
07/04/2025,489.19,523.17,481.8,504.38,133.82,2.58,1.002675,46.97,256611355,1564.905173
08/04/2025,521.86,524.98,489.16,496.48,135.68,2.18,1.06529,52.32,165816581,1558.607025
09/04/2025,493.44,548.62,493.05,548.62,142.23,19.28,0.881586,33.63,241867317,1571.444471
10/04/2025,532.17,533.495,509.32,524.58,127.54,9.94,1.051535,40.71,162331225,1562.527072
11/04/2025,523.01,536.43,520.07,533.94,128.64,20.07,0.726617,37.55,97866334,1568.08235
14/04/2025,544.05,544.28,533.86,539.12,135.71,30.21,0.856808,30.88,68033993,1573.994587
15/04/2025,539.675,543.23,536.81,537.61,135.76,28.62,0.920272,30.11,56892874,1575.989864
16/04/2025,531.68,537.8854,520.29,525.66,131.32,20.47,1.050444,32.63,83484814,1573.338023
17/04/2025,527.64,531.165,523.91,526.41,130.02,27.23,0.845098,29.66,79868083,1578.224879
21/04/2025,521.16,521.7,508.46,513.88,125.77,14.51,0.905564,33.81,69368129,1571.70666
22/04/2025,520.14,529.305,519.1925,527.25,125.93,35.58,0.776913,30.56,75948117,1579.129433
23/04/2025,540.43,545.43,533.88,535.42,126.67,49.3,0.841558,28.44,90590658,1585.426884
24/04/2025,536.715,547.43,535.4504,546.69,129.02,70.17,0.861861,26.46,64150418,1592.111413
25/04/2025,546.65,551.05,543.69,550.64,132.37,68.19,0.730374,24.84,61119590,1594.205623
28/04/2025,551.39,553.55,545.02,550.85,131.28,73.95,0.810201,25.16,47613755,1597.010694
29/04/2025,548.91,555.45,548.55,554.32,134.29,81.31,0.819985,24.16,47775121,1599.776365
30/04/2025,547.57,556.52,541.52,554.54,132.73,81.11,0.877509,24.69,93101463,1598.054655
01/05/2025,560.37,564.0699,557.86,558.47,134.07,78.13,0.762373,24.61,63186146,1600.248586
02/05/2025,564.73,568.38,562.38,566.76,134.78,88.46,0.727694,22.67,60717270,1605.476192
05/05/2025,562.57,566.65,561.7,563.51,134.12,81.7,0.836613,23.65,38659222,1602.212526
06/05/2025,557.93,563.3476,556.96,558.8,133.24,75.94,0.83022,24.77,48264708,1602.744817
07/05/2025,560.15,563.82,556.04,561.15,132.21,74.95,0.735508,23.54,55733229,1605.890532
08/05/2025,565.24,570.31,561.7,565.06,131.52,78.52,0.681602,22.47,65130787,1609.818767
09/05/2025,566.48,567.5,562.7637,564.34,128.4,76.14,0.672834,21.89,37603427,1612.018199
12/05/2025,581.47,583,577.04,582.99,137.67,80.31,0.714344,18.38,78993570,1617.723947
13/05/2025,583.41,589.08,582.84,586.84,140.52,75.94,0.665134,18.23,67947225,1621.05172
14/05/2025,587.81,588.98,585.535,587.59,138.94,70.97,0.633789,18.61,66283531,1617.659455
15/05/2025,585.56,590.97,585.0969,590.46,140.85,79.52,0.778389,17.82,71268145,1621.661858
16/05/2025,591.25,594.5,589.28,594.2,136.01,85.68,0.603821,17.25,76052101,1624.357902
19/05/2025,588.1,595.54,588.1,594.85,135.94,86.08,0.769215,18.13,68168509,1623.232814
20/05/2025,593.09,594.05,589.6,592.85,137.27,84.32,0.66416,18.08,60614492,1620.886106
21/05/2025,588.44,592.58,581.82,582.86,137.28,59.72,0.78422,20.86,95197657,1614.25956
22/05/2025,582.66,586.62,581.405,583.09,139.04,53.96,0.735502,20.27,70860417,1615.361506
23/05/2025,575.98,581.8101,575.6,579.11,139.34,49,0.767626,22.28,76029046,1613.770813
27/05/2025,586.07,591.31,578.43,591.15,140.89,69.18,0.699523,18.95,72588475,1620.506694
28/05/2025,591.56,592.7688,586.985,587.73,137.65,54.87,0.691239,19.3,68445512,1617.74431
29/05/2025,593.06,593.2,586.07,590.05,137.26,61.03,0.728755,19.19,70073758,1620.74431
30/05/2025,588.93,591.1299,583.235,589.39,138.25,57.34,0.765647,18.57,90601242,1618.923379
02/06/2025,587.76,592.79,585.06,592.71,141.04,52.77,0.755338,18.36,61630502,1617.616347
03/06/2025,592.34,597.08,591.85,596.09,141.6,62.89,0.717602,17.7,63606204,1621.684317
04/06/2025,596.96,597.95,595.49,595.93,137.46,53.17,0.686806,17.6,57314199,1623.141396
05/06/2025,597.63,599,591.05,593.05,140.09,47.61,0.787666,18.47,92436397,1622.537355
06/06/2025,598.66,600.83,596.86,599.14,138.85,60.71,0.744056,16.78,66588743,1626.153838
09/06/2025,599.72,601.25,598.49,599.68,139.18,56.34,0.649576,17.15,53016418,1629.287059
10/06/2025,600.22,603.47,599.09,603.08,141.22,66.26,0.663653,16.96,66246973,1632.75338
11/06/2025,604.19,605.06,599.27,601.36,141.39,59.92,0.620843,17.25,73658225,1632.165436
12/06/2025,600.01,603.75,599.52,603.75,145.6,63.09,0.77719,18.01,64129003,1634.28177
13/06/2025,598.5,601.85,595.48,597,149.65,40.27,0.663052,20.81,89505996,1628.452861
16/06/2025,600.4,604.45,600.22,602.68,156.6,53.37,0.744367,19.12,79984125,1631.569918
17/06/2025,600.21,601.75,596.76,597.53,154.36,38.49,0.866168,21.59,82209365,1628.261344
18/06/2025,598.44,601.22,596.47,597.44,148.41,43.84,0.746703,20.13,76605029,1630.663482
20/06/2025,598.38,599.46,592.86,594.28,149.19,46.12,0.715926,20.61,94051374,1632.321795
23/06/2025,595.04,600.54,591.89,600.15,154.78,57.25,0.813388,19.82,87426039,1636.202838
24/06/2025,604.33,607.8499,603.41,606.78,154.97,68.78,0.729844,17.49,67735293,1641.546357
25/06/2025,607.91,608.61,605.54,607.12,152.24,57.25,0.65814,16.75,62114767,1638.238937
26/06/2025,608.99,612.31,608.37,611.87,147.46,62.62,0.656976,16.6,78548361,1643.261613
27/06/2025,612.88,616.39,610.83,614.91,143.44,66.4,0.671849,16.33,86258398,1645.510796
